Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
37.74,764000.0,8.71e-06,112.8,60.89307365,57 ng/ml,Normal
32.1,1866918.0,6.79e-06,217.5,82.67053868,180 ng/ml,Normal
49.64,3251924.0,6.79e-06,237.2,48.45576394,270 ng/ml,Normal
34.93,1006741.0,8.71e-06,206.0,137.92285985,180 ng/ml,Normal
43.31,764000.0,8.71e-06,164.8,166.33293712,120 ng/ml,Normal
45.14,1444958.0,6.79e-06,224.7,40.78103469,0,Normal
31.46,764000.0,8.71e-06,108.4,145.68777181,57 ng/ml,Normal
32.64,764000.0,8.71e-06,151.9,117.05171825,57 ng/ml,Normal
53.13,764000.0,8.71e-06,104.2,184.306769,360 ng/ml,Normal
37.75,3952109.0,6.79e-06,163.9,158.64868565,120 ng/ml,Normal
45.5,2314050.0,8.71e-06,433.2,144.67914397,360 ng/ml,Normal
46.34,764000.0,8.71e-06,237.9,163.12254455,200 ng/ml,Normal
46.41,2327489.0,6.79e-06,370.9,97.12969604,150 ng/ml,Normal
38.16,764000.0,6.79e-06,104.2,119.42922572,300 ng/ml,Normal
41.3,764000.0,8.71e-06,241.4,0.0,90 ng/ml,Normal
36.74,5593994.0,8.71e-06,247.4,63.88949926,57 ng/ml,Normal
31.25,764000.0,8.71e-06,104.2,184.306769,360 ng/ml,Normal
36.9,2071515.0,6.79e-06,180.1,76.0047503,270 ng/ml,Normal
59.65,764000.0,6.79e-06,237.8,141.14199694,120 ng/ml,Normal
33.61,764000.0,8.71e-06,207.6,113.83379127,360 ng/ml,Normal
39.23,1117846.0,8.71e-06,233.9,115.22874891,0,Normal
40.72,1653282.0,6.79e-06,104.2,184.306769,0,Normal
45.25,764000.0,8.71e-06,170.5,148.69286262,300 ng/ml,Normal
45.76,764000.0,8.71e-06,172.3,184.306769,360 ng/ml,Normal
44.19,764000.0,8.71e-06,200.8,65.65158049,330 ng/ml,Normal
44.66,764000.0,6.79e-06,305.3,86.50244043,360 ng/ml,Normal
31.77,764000.0,8.71e-06,142.5,183.3911636,240 ng/ml,Normal
36.23,764000.0,6.79e-06,149.7,73.25629449,200 ng/ml,Normal
49.72,764000.0,8.71e-06,295.9,139.85600826,57 ng/ml,Normal
40.85,764000.0,8.71e-06,104.2,184.306769,10 ng/ml,Normal
45.82,10527635.0,6.79e-06,325.6,137.40268696,28 ng/ml,Normal
40.63,764000.0,8.71e-06,211.1,184.306769,200 ng/ml,Normal
55.79,764000.0,6.79e-06,392.9,75.93139713,270 ng/ml,Normal
43.9,2608243.0,6.79e-06,220.8,0.0,180 ng/ml,Normal
40.91,3346532.0,6.79e-06,104.2,74.21760285,90 ng/ml,Normal
37.83,4012391.0,6.79e-06,281.9,111.61191819,0,Normal
41.03,764000.0,6.79e-06,313.0,26.57945373,120 ng/ml,Normal
31.25,764000.0,8.71e-06,266.1,70.57908581,360 ng/ml,Normal
38.02,764000.0,6.79e-06,158.6,75.06153603,0,Normal
41.61,764000.0,8.71e-06,199.3,84.71536772,10 ng/ml,Normal
46.53,803401.0,8.71e-06,165.2,1.85002257,330 ng/ml,Normal
32.34,764000.0,6.79e-06,166.5,184.306769,200 ng/ml,Normal
37.4,764000.0,6.79e-06,104.2,109.28472515,0,Normal
45.31,2474952.0,6.79e-06,124.1,74.20261024,300 ng/ml,Normal
36.27,764000.0,8.71e-06,151.2,130.52650556,150 ng/ml,Normal
39.73,1373360.0,6.79e-06,104.2,154.69320158,300 ng/ml,Normal
39.61,764000.0,6.79e-06,232.8,41.27753423,90 ng/ml,Normal
34.65,764000.0,8.71e-06,187.0,129.97663055,270 ng/ml,Normal
31.25,764000.0,8.71e-06,104.2,167.21786005,57 ng/ml,Normal
43.56,764000.0,8.71e-06,189.6,143.90341088,57 ng/ml,Normal
34.75,764000.0,8.71e-06,341.7,99.09759932,0,Normal
44.64,764000.0,8.71e-06,178.4,142.9444193,360 ng/ml,Normal
37.24,764000.0,8.71e-06,386.1,84.65557112,360 ng/ml,Normal
32.01,764000.0,6.79e-06,104.2,93.59562406,90 ng/ml,Normal
41.37,1562168.0,8.71e-06,219.5,86.01832787,28 ng/ml,Normal
43.87,764000.0,6.79e-06,316.0,111.57188815,120 ng/ml,Normal
48.91,764000.0,8.71e-06,396.5,147.34012193,150 ng/ml,Normal
52.2,2862962.0,6.79e-06,198.1,79.71638408,360 ng/ml,Normal
35.6,764000.0,8.71e-06,303.0,184.306769,57 ng/ml,Normal
40.63,764000.0,8.71e-06,104.2,184.306769,270 ng/ml,Normal
38.38,3188705.0,6.79e-06,191.9,63.25421354,240 ng/ml,Normal
50.44,2254492.0,8.71e-06,174.8,145.9391013,106 ng/ml,Normal
42.54,2202766.0,6.79e-06,113.8,104.8815721,28 ng/ml,Normal
41.82,764000.0,6.79e-06,121.5,184.306769,270 ng/ml,Normal
39.02,764000.0,8.71e-06,104.2,153.98237267,0,Normal
49.12,764000.0,8.71e-06,318.6,0.3353263,180 ng/ml,Normal
45.22,2638772.0,8.71e-06,131.6,181.64121457,270 ng/ml,Normal
38.29,4202818.0,8.71e-06,247.3,56.82357487,106 ng/ml,Normal
61.58,3730086.0,6.79e-06,139.7,127.20025356,10 ng/ml,Normal
39.59,764000.0,8.71e-06,184.0,147.22319238,300 ng/ml,Normal
42.87,764000.0,6.79e-06,190.7,176.43346935,120 ng/ml,Normal
43.67,764000.0,6.79e-06,187.6,171.11151965,10 ng/ml,Normal
61.58,1490540.0,6.79e-06,158.7,161.8082474,28 ng/ml,Normal
43.43,764000.0,6.79e-06,104.2,44.1141585,360 ng/ml,Normal
41.46,764000.0,8.71e-06,197.1,97.75719616,28 ng/ml,Normal
39.88,1831035.0,6.79e-06,275.1,184.306769,120 ng/ml,Normal
47.56,764000.0,6.79e-06,109.0,107.61601522,180 ng/ml,Normal
36.43,1153746.0,6.79e-06,104.2,163.02926346,10 ng/ml,Normal
31.25,1104834.0,8.71e-06,204.6,180.05756384,0,Normal
42.23,764000.0,6.79e-06,192.5,109.58299071,330 ng/ml,Normal
37.99,2284410.0,6.79e-06,216.2,71.04636852,0,Normal
43.45,764000.0,8.71e-06,326.9,127.43536322,0,Normal
33.7,764000.0,8.71e-06,104.2,134.09760721,120 ng/ml,Normal
42.01,764000.0,8.71e-06,222.7,170.21818507,10 ng/ml,Normal
34.45,1303640.0,8.71e-06,291.5,119.93962752,0,Normal
37.36,2501096.0,6.79e-06,214.8,0.0,0,Normal
61.58,764000.0,8.71e-06,261.7,93.4825597,120 ng/ml,Normal
45.01,3655798.0,8.71e-06,308.9,90.88966479,150 ng/ml,Normal
39.92,3685877.0,8.71e-06,371.6,62.30818786,330 ng/ml,Normal
46.62,764000.0,6.79e-06,140.0,184.306769,28 ng/ml,Normal
34.12,764000.0,6.79e-06,104.2,156.37206834,28 ng/ml,Normal
38.61,2835364.0,6.79e-06,366.5,117.2186667,10 ng/ml,Normal
35.43,3087756.0,6.79e-06,107.1,24.16302989,180 ng/ml,Normal
39.62,764000.0,8.71e-06,104.2,60.12480965,0,Normal
37.48,764000.0,8.71e-06,234.8,135.35508521,0,Normal
43.62,764000.0,8.71e-06,132.2,174.3996952,240 ng/ml,Normal
45.46,764000.0,6.79e-06,198.4,148.51336822,10 ng/ml,Normal
37.43,764000.0,8.71e-06,301.2,172.6560798,120 ng/ml,Normal
41.85,764000.0,8.71e-06,175.1,172.38744171,10 ng/ml,Normal
37.18,1607538.0,6.79e-06,327.3,21.83980003,360 ng/ml,Normal
32.93,764000.0,6.79e-06,235.7,133.92461132,150 ng/ml,Normal
46.75,5216114.0,6.79e-06,104.2,0.0,270 ng/ml,Normal
39.08,764000.0,6.79e-06,120.9,184.306769,200 ng/ml,Normal
34.7,764000.0,8.71e-06,148.3,131.48297738,0,Normal
55.49,764000.0,8.71e-06,211.1,108.06583222,360 ng/ml,Normal
38.72,764000.0,8.71e-06,191.2,153.51381453,90 ng/ml,Normal
47.97,764000.0,8.71e-06,226.6,7.45127426,106 ng/ml,Normal
42.27,764000.0,8.71e-06,129.5,184.306769,150 ng/ml,Normal
36.3,764000.0,8.71e-06,243.6,184.306769,120 ng/ml,Normal
36.72,764000.0,6.79e-06,104.2,0.0,180 ng/ml,Normal
43.18,1173265.0,8.71e-06,203.0,172.79905938,270 ng/ml,Normal
34.51,1710286.0,6.79e-06,104.2,43.19455925,57 ng/ml,Normal
35.67,764000.0,6.79e-06,104.2,58.7058769,360 ng/ml,Normal
40.68,764000.0,8.71e-06,316.9,16.91747267,300 ng/ml,Normal
49.99,1999527.0,6.79e-06,137.6,84.19855004,28 ng/ml,Normal
50.16,764000.0,6.79e-06,104.2,161.98703875,360 ng/ml,Normal
42.81,764000.0,8.71e-06,208.1,28.0253013,360 ng/ml,Normal
54.46,4856781.0,6.79e-06,166.4,53.42207521,180 ng/ml,Normal
41.69,764000.0,6.79e-06,258.2,123.72022743,57 ng/ml,Normal
37.0,764000.0,8.71e-06,195.1,184.306769,300 ng/ml,Normal
39.06,764000.0,6.79e-06,150.0,60.04626452,150 ng/ml,Normal
47.73,764000.0,8.71e-06,276.2,184.306769,120 ng/ml,Normal
39.03,764000.0,6.79e-06,104.2,64.31279184,10 ng/ml,Normal
50.61,764000.0,8.71e-06,456.7,109.91375968,10 ng/ml,Normal
33.25,764000.0,8.71e-06,198.7,90.73837699,120 ng/ml,Normal
39.34,764000.0,6.79e-06,201.1,131.96701185,360 ng/ml,Normal
41.08,764000.0,8.71e-06,158.3,79.16073927,57 ng/ml,Normal
41.17,1004011.0,8.71e-06,104.2,184.306769,57 ng/ml,Normal
43.57,2359211.0,6.79e-06,218.9,67.45425328,10 ng/ml,Normal
41.16,2860215.0,6.79e-06,158.8,118.27943191,57 ng/ml,Normal
31.25,764000.0,8.71e-06,204.7,101.30742963,300 ng/ml,Normal
54.22,764000.0,8.71e-06,295.0,52.38637077,270 ng/ml,Normal
39.72,3003254.0,8.71e-06,104.2,184.306769,10 ng/ml,Normal
40.2,2318502.0,6.79e-06,142.8,153.36348097,360 ng/ml,Normal
41.18,764000.0,8.71e-06,180.2,139.38253502,90 ng/ml,Normal
35.76,2633930.0,6.79e-06,263.5,0.0,360 ng/ml,Normal
42.54,764000.0,6.79e-06,133.9,153.2215653,330 ng/ml,Normal
31.77,3526598.0,6.79e-06,191.7,79.60148511,10 ng/ml,Normal
49.14,4905007.0,6.79e-06,219.5,162.88512044,360 ng/ml,Normal
36.86,764000.0,6.79e-06,260.4,83.6335858,180 ng/ml,Normal
33.59,764000.0,6.79e-06,248.6,85.2378188,270 ng/ml,Normal
31.25,3951977.0,6.79e-06,104.2,183.19441659,106 ng/ml,Normal
44.6,2564299.0,8.71e-06,232.7,92.09534761,270 ng/ml,Normal
32.87,764000.0,8.71e-06,411.7,184.306769,150 ng/ml,Normal
61.58,2454278.0,6.79e-06,194.7,143.55481223,120 ng/ml,Normal
31.25,770472.0,8.71e-06,104.2,178.605028,300 ng/ml,Normal
41.59,1003450.0,6.79e-06,131.2,176.11413109,150 ng/ml,Normal
36.99,764000.0,6.79e-06,169.1,86.82549989,120 ng/ml,Normal
51.54,1586302.0,6.79e-06,139.8,87.48810791,90 ng/ml,Normal
45.64,2778776.0,6.79e-06,104.2,180.2516231,360 ng/ml,Normal
56.36,764000.0,8.71e-06,121.2,184.306769,28 ng/ml,Normal
39.12,2266474.0,6.79e-06,153.9,132.20461328,360 ng/ml,Normal
38.52,764000.0,8.71e-06,187.9,106.89112229,120 ng/ml,Normal
35.98,764000.0,6.79e-06,199.4,8.50567473,330 ng/ml,Normal
31.71,764000.0,6.79e-06,156.1,132.83023057,150 ng/ml,Normal
44.74,1079571.0,6.79e-06,104.2,184.306769,57 ng/ml,Normal
58.03,764000.0,8.71e-06,208.2,138.4816287,10 ng/ml,Normal
61.58,4697128.0,6.79e-06,158.3,46.82889456,180 ng/ml,Normal
39.26,764000.0,6.79e-06,244.4,171.56742297,180 ng/ml,Normal
61.58,5246327.0,6.79e-06,257.7,114.0854505,0,Normal
33.19,764000.0,8.71e-06,111.9,41.26775692,270 ng/ml,Normal
31.25,1254726.0,6.79e-06,104.2,0.0,270 ng/ml,Normal
61.58,764000.0,8.71e-06,210.6,21.30177102,300 ng/ml,Normal
36.78,4448286.0,6.79e-06,104.2,168.19942374,180 ng/ml,Normal
54.68,764000.0,8.71e-06,423.5,131.54066756,330 ng/ml,Normal
53.96,764000.0,8.71e-06,270.5,99.68368818,360 ng/ml,Normal
61.58,764000.0,8.71e-06,112.6,147.27116746,90 ng/ml,Normal
31.25,764000.0,8.71e-06,148.8,34.71885571,10 ng/ml,Normal
44.3,764000.0,6.79e-06,249.4,56.30458409,10 ng/ml,Normal
47.41,764000.0,8.71e-06,260.6,110.54029,10 ng/ml,Normal
42.56,764000.0,8.71e-06,359.8,145.12177653,270 ng/ml,Normal
44.02,2057965.0,6.79e-06,104.2,144.74709675,300 ng/ml,Normal
48.28,764000.0,8.71e-06,131.7,52.72873222,360 ng/ml,Normal
38.95,1331639.0,8.71e-06,214.2,15.87293972,180 ng/ml,Normal
44.08,850863.0,6.79e-06,208.8,153.97064487,57 ng/ml,Normal
36.72,764000.0,6.79e-06,104.2,168.74622526,360 ng/ml,Normal
37.98,3340165.0,8.71e-06,104.2,107.03017289,300 ng/ml,Normal
43.19,764000.0,8.71e-06,149.5,184.306769,120 ng/ml,Normal
43.93,3995324.0,8.71e-06,185.6,171.21302575,28 ng/ml,Normal
61.58,764000.0,8.71e-06,224.9,184.306769,360 ng/ml,Normal
61.58,1115002.0,6.79e-06,405.9,35.03183856,360 ng/ml,Normal
35.42,764000.0,6.79e-06,116.5,95.37296775,150 ng/ml,Normal
61.58,2929165.0,6.79e-06,179.7,66.67485719,150 ng/ml,Normal
38.05,764000.0,8.71e-06,268.2,44.3106722,10 ng/ml,Normal
41.56,764000.0,6.79e-06,185.7,113.97346715,120 ng/ml,Normal
40.49,764000.0,8.71e-06,347.2,183.55523454,240 ng/ml,Normal
45.68,764000.0,6.79e-06,224.9,72.2735409,330 ng/ml,Normal
55.09,1051646.0,6.79e-06,219.5,137.42024133,180 ng/ml,Normal
46.74,2609125.0,6.79e-06,177.0,47.32376403,10 ng/ml,Normal
45.68,1233779.0,8.71e-06,146.3,147.92533587,200 ng/ml,Normal
42.3,764000.0,8.71e-06,181.7,155.46725483,360 ng/ml,Normal
31.25,2906135.0,6.79e-06,122.9,171.15110796,150 ng/ml,Normal
42.34,764000.0,6.79e-06,295.0,104.22549676,150 ng/ml,Normal
44.23,764000.0,6.79e-06,226.2,53.63558021,360 ng/ml,Normal
58.61,764000.0,8.71e-06,184.7,116.53435754,150 ng/ml,Normal
51.15,764000.0,8.71e-06,446.2,134.35467305,106 ng/ml,Normal
34.57,764000.0,8.71e-06,265.7,140.72180585,0,Normal
61.58,764000.0,6.79e-06,225.5,180.10805247,90 ng/ml,Normal
43.29,764000.0,6.79e-06,247.1,31.81042435,240 ng/ml,Normal
61.58,12565009.0,6.79e-06,241.7,63.40914955,240 ng/ml,Normal
43.57,764000.0,8.71e-06,392.2,84.03115208,180 ng/ml,Normal
35.09,1540576.0,6.79e-06,145.0,149.23254658,120 ng/ml,Normal
41.86,764000.0,8.71e-06,112.8,87.83717265,300 ng/ml,Normal
52.99,764000.0,8.71e-06,252.7,109.29138697,120 ng/ml,Normal
61.58,2680847.0,6.79e-06,198.2,184.306769,28 ng/ml,Normal
38.56,764000.0,8.71e-06,219.2,163.19756512,28 ng/ml,Normal
38.34,764000.0,8.71e-06,225.1,47.85898085,57 ng/ml,Normal
47.25,764000.0,6.79e-06,104.2,88.39914895,240 ng/ml,Normal
61.58,764000.0,6.79e-06,180.8,69.77260537,360 ng/ml,Normal
43.27,764000.0,6.79e-06,127.9,43.53774507,0,Normal
32.59,1114055.0,8.71e-06,137.7,174.853956,360 ng/ml,Normal
36.42,764000.0,8.71e-06,193.2,171.34745057,28 ng/ml,Normal
36.71,2519406.0,6.79e-06,185.6,69.37782658,200 ng/ml,Normal
40.74,764000.0,8.71e-06,114.3,107.44715984,10 ng/ml,Normal
36.35,764000.0,8.71e-06,260.3,169.52936211,270 ng/ml,Normal
44.54,993024.0,6.79e-06,252.6,99.45267703,150 ng/ml,Normal
46.77,3289060.0,8.71e-06,336.7,86.93648773,240 ng/ml,Normal
49.88,764000.0,8.71e-06,416.9,163.98296664,240 ng/ml,Normal
45.8,764000.0,8.71e-06,104.2,184.306769,180 ng/ml,Normal
47.63,764000.0,8.71e-06,165.4,92.23689698,300 ng/ml,Normal
31.25,764000.0,6.79e-06,332.5,184.306769,10 ng/ml,Normal
46.7,764000.0,6.79e-06,236.0,184.306769,0,Normal
36.71,764000.0,6.79e-06,160.8,184.306769,0,Normal
43.39,764000.0,8.71e-06,127.4,49.20023328,270 ng/ml,Normal
42.3,2693186.0,6.79e-06,104.2,0.12279498,200 ng/ml,Normal
42.63,764000.0,6.79e-06,144.3,119.3168473,360 ng/ml,Normal
37.47,4808229.0,6.79e-06,104.2,176.64565225,90 ng/ml,Low Risk
61.58,764000.0,8.71e-06,306.8,41.05547447,330 ng/ml,Low Risk
46.15,764000.0,8.71e-06,170.3,184.306769,90 ng/ml,Low Risk
56.89,764000.0,6.79e-06,117.4,28.83779808,106 ng/ml,Low Risk
49.7,4369735.0,6.79e-06,267.5,166.36571274,300 ng/ml,Low Risk
40.17,4601035.0,6.79e-06,104.2,0.0,10 ng/ml,Low Risk
59.55,764000.0,6.79e-06,156.5,139.26836166,240 ng/ml,Low Risk
47.62,827239.0,6.79e-06,204.4,151.68784325,180 ng/ml,Low Risk
35.65,764000.0,8.71e-06,104.2,37.3542565,300 ng/ml,Low Risk
31.25,764000.0,8.71e-06,216.0,6.10520317,200 ng/ml,Low Risk
61.58,764000.0,8.71e-06,368.3,90.27234017,90 ng/ml,Low Risk
45.6,764000.0,6.79e-06,267.8,86.22831969,180 ng/ml,Low Risk
42.93,6855592.0,8.71e-06,282.5,38.31844003,57 ng/ml,Low Risk
43.49,3108151.0,6.79e-06,104.2,184.306769,0,Low Risk
51.55,764000.0,8.71e-06,390.0,184.306769,57 ng/ml,Low Risk
48.32,3653803.0,8.71e-06,254.8,64.08590097,300 ng/ml,Low Risk
43.41,764000.0,8.71e-06,218.8,174.04875722,240 ng/ml,Low Risk
40.34,1162563.0,8.71e-06,142.8,179.85121683,360 ng/ml,Low Risk
50.21,785318.0,6.79e-06,104.2,184.306769,28 ng/ml,Low Risk
54.68,5455032.0,6.79e-06,104.2,94.83994251,106 ng/ml,Low Risk
45.39,764000.0,8.71e-06,112.2,184.306769,360 ng/ml,Low Risk
61.58,2734863.0,6.79e-06,175.8,58.07717368,106 ng/ml,Low Risk
43.22,764000.0,8.71e-06,236.0,184.306769,106 ng/ml,Low Risk
49.99,764000.0,8.71e-06,266.9,42.52542157,57 ng/ml,Low Risk
36.8,1824434.0,6.79e-06,199.3,184.306769,240 ng/ml,Low Risk
46.98,5358298.0,8.71e-06,331.4,48.54861574,180 ng/ml,Low Risk
45.04,764000.0,6.79e-06,104.2,78.56337524,360 ng/ml,Low Risk
38.75,13024156.0,6.79e-06,173.1,38.08862499,330 ng/ml,Low Risk
37.12,4673087.0,8.71e-06,104.2,184.306769,106 ng/ml,Low Risk
40.51,993289.0,6.79e-06,119.8,0.0,0,Low Risk
60.09,1057032.0,6.79e-06,366.6,114.94839236,90 ng/ml,Low Risk
61.58,764000.0,8.71e-06,226.0,184.306769,28 ng/ml,Low Risk
37.53,764000.0,8.71e-06,167.6,30.19585827,330 ng/ml,Low Risk
60.86,2409080.0,8.71e-06,126.5,106.80365688,0,Low Risk
43.34,2694589.0,6.79e-06,211.7,10.81792961,240 ng/ml,Low Risk
44.74,8752618.0,8.71e-06,248.7,110.138137,106 ng/ml,Low Risk
49.11,764000.0,8.71e-06,439.1,126.19174393,270 ng/ml,Low Risk
41.21,764000.0,6.79e-06,135.5,149.15015336,57 ng/ml,Low Risk
47.32,3399166.0,6.79e-06,301.1,0.0,106 ng/ml,Low Risk
47.89,1914340.0,8.71e-06,227.2,177.59068247,150 ng/ml,Low Risk
40.0,764000.0,8.71e-06,171.3,184.306769,106 ng/ml,Low Risk
61.58,2600196.0,6.79e-06,113.9,61.77290416,28 ng/ml,Low Risk
46.9,764000.0,8.71e-06,110.8,93.7991791,300 ng/ml,Low Risk
39.89,1949577.0,6.79e-06,181.0,142.54685011,10 ng/ml,Low Risk
40.08,1157609.0,6.79e-06,127.4,184.306769,106 ng/ml,Low Risk
31.25,764000.0,8.71e-06,275.0,184.306769,360 ng/ml,Low Risk
46.0,2571763.0,6.79e-06,117.0,108.63764941,300 ng/ml,Low Risk
46.52,764000.0,6.79e-06,104.2,124.46174149,200 ng/ml,Low Risk
38.05,764000.0,6.79e-06,147.6,83.5566338,330 ng/ml,Low Risk
48.76,1325825.0,6.79e-06,314.8,23.08241141,106 ng/ml,Low Risk
38.05,2283232.0,6.79e-06,301.7,160.68767354,106 ng/ml,Low Risk
55.24,2499316.0,8.71e-06,104.9,184.306769,0,Low Risk
47.39,764000.0,8.71e-06,199.2,101.36128417,57 ng/ml,Low Risk
49.27,764000.0,8.71e-06,117.7,117.95165089,90 ng/ml,Low Risk
33.69,764000.0,6.79e-06,104.2,0.0,150 ng/ml,Low Risk
57.14,5145589.0,6.79e-06,104.2,113.42704515,180 ng/ml,Low Risk
46.97,3114353.0,6.79e-06,302.0,94.0381524,106 ng/ml,Low Risk
38.89,764000.0,8.71e-06,259.6,130.43337068,150 ng/ml,Low Risk
43.69,764000.0,8.71e-06,436.9,184.306769,10 ng/ml,Low Risk
38.84,1337129.0,6.79e-06,117.5,118.8444784,300 ng/ml,Low Risk
42.49,764000.0,8.71e-06,290.2,176.44367284,120 ng/ml,Low Risk
50.73,1683161.0,6.79e-06,158.0,95.11366057,0,Low Risk
40.82,1968663.0,6.79e-06,123.9,1.92942317,240 ng/ml,Low Risk
53.79,3350895.0,8.71e-06,213.3,121.66417047,0,Low Risk
45.35,6861806.0,6.79e-06,104.2,184.306769,90 ng/ml,Low Risk
61.58,1448730.0,8.71e-06,205.2,127.11589431,150 ng/ml,Low Risk
61.58,764000.0,8.71e-06,146.4,184.306769,106 ng/ml,Low Risk
44.4,764000.0,8.71e-06,119.7,143.70013115,360 ng/ml,Low Risk
50.27,764000.0,6.79e-06,104.2,179.68237389,330 ng/ml,Low Risk
61.58,2710475.0,8.71e-06,172.2,156.22115617,28 ng/ml,Low Risk
36.26,764000.0,8.71e-06,284.6,100.1716874,270 ng/ml,Low Risk
61.58,764000.0,8.71e-06,136.4,171.92825959,150 ng/ml,Low Risk
41.4,764000.0,8.71e-06,156.7,119.97209828,180 ng/ml,Low Risk
61.58,764000.0,8.71e-06,176.0,62.11135842,300 ng/ml,Low Risk
61.58,2522221.0,8.71e-06,459.3,106.45891876,180 ng/ml,Low Risk
39.36,2046518.0,6.79e-06,256.6,44.35575111,180 ng/ml,Low Risk
33.95,4602004.0,6.79e-06,104.2,174.70512809,360 ng/ml,Low Risk
45.81,1426168.0,8.71e-06,234.7,36.18504805,300 ng/ml,Low Risk
56.74,764000.0,8.71e-06,298.7,79.02239171,10 ng/ml,Low Risk
61.58,1291837.0,8.71e-06,268.6,165.52369427,120 ng/ml,Low Risk
46.38,764000.0,6.79e-06,134.0,184.306769,106 ng/ml,Low Risk
48.76,1016929.0,8.71e-06,151.4,184.306769,300 ng/ml,Low Risk
47.13,1295339.0,8.71e-06,268.4,69.27264971,180 ng/ml,Low Risk
49.47,1016922.0,8.71e-06,370.2,160.44338695,90 ng/ml,Low Risk
49.22,2147046.0,6.79e-06,164.2,72.67490996,360 ng/ml,Low Risk
61.58,764000.0,8.71e-06,289.9,139.60634618,10 ng/ml,Low Risk
37.29,1383898.0,8.71e-06,335.8,131.57414,180 ng/ml,Low Risk
61.58,764000.0,6.79e-06,179.8,0.0,0,Low Risk
43.85,764000.0,8.71e-06,247.2,133.1675836,270 ng/ml,Low Risk
56.7,764000.0,6.79e-06,147.4,164.94538635,10 ng/ml,Low Risk
51.99,865837.0,6.79e-06,351.8,0.0,90 ng/ml,Low Risk
34.3,764000.0,8.71e-06,139.8,184.306769,28 ng/ml,Low Risk
61.58,3725154.0,8.71e-06,104.2,184.306769,300 ng/ml,Low Risk
31.25,764000.0,8.71e-06,104.2,184.306769,0,Low Risk
61.58,1638656.0,6.79e-06,314.7,82.87956916,10 ng/ml,Low Risk
44.33,764000.0,8.71e-06,169.6,184.306769,360 ng/ml,Low Risk
45.32,764000.0,8.71e-06,173.1,184.306769,200 ng/ml,Low Risk
55.32,1061082.0,8.71e-06,194.2,160.42361457,240 ng/ml,Low Risk
48.21,764000.0,8.71e-06,308.0,93.45204021,120 ng/ml,Low Risk
40.64,1471063.0,6.79e-06,182.2,93.26420803,360 ng/ml,Low Risk
49.74,764000.0,8.71e-06,283.4,161.79449757,28 ng/ml,Low Risk
45.66,3197904.0,8.71e-06,266.6,9.38255306,0,Low Risk
61.58,4213644.0,6.79e-06,104.2,128.7072381,90 ng/ml,Low Risk
37.56,764000.0,8.71e-06,280.2,181.2112244,28 ng/ml,Low Risk
47.85,7190918.0,6.79e-06,154.6,58.95503503,0,Low Risk
44.6,764000.0,8.71e-06,184.8,184.306769,200 ng/ml,Low Risk
48.04,764000.0,8.71e-06,202.8,6.79578064,360 ng/ml,Low Risk
47.05,764000.0,6.79e-06,220.7,180.64063131,120 ng/ml,Low Risk
43.55,764000.0,6.79e-06,104.2,41.67648152,120 ng/ml,Low Risk
57.47,764000.0,8.71e-06,260.6,73.21301363,57 ng/ml,Low Risk
38.41,764000.0,8.71e-06,222.3,168.68456878,150 ng/ml,Low Risk
53.56,764000.0,6.79e-06,337.4,47.63321299,90 ng/ml,Low Risk
51.75,764000.0,8.71e-06,327.9,62.10539808,106 ng/ml,Low Risk
35.75,764000.0,8.71e-06,105.0,167.93177489,120 ng/ml,Low Risk
61.58,7073986.0,8.71e-06,107.0,84.08809877,120 ng/ml,Low Risk
39.41,764000.0,8.71e-06,205.5,164.61347415,10 ng/ml,Low Risk
31.25,1577207.0,8.71e-06,104.2,149.81259034,57 ng/ml,Low Risk
49.09,764000.0,8.71e-06,197.2,148.17208001,0,Low Risk
47.95,810708.0,6.79e-06,216.7,108.29693514,10 ng/ml,Low Risk
45.38,764000.0,8.71e-06,195.8,184.306769,240 ng/ml,Low Risk
49.47,764000.0,8.71e-06,110.0,184.306769,300 ng/ml,Low Risk
41.9,764000.0,8.71e-06,268.7,107.29320373,57 ng/ml,Low Risk
36.4,1428475.0,6.79e-06,197.2,0.0,90 ng/ml,Low Risk
50.81,764000.0,8.71e-06,104.2,180.96644008,0,Low Risk
40.73,2902818.0,6.79e-06,288.4,0.0,240 ng/ml,Low Risk
49.23,764000.0,6.79e-06,383.6,68.76040474,120 ng/ml,Low Risk
45.82,764000.0,8.71e-06,348.1,161.97848399,120 ng/ml,Low Risk
49.62,1549871.0,8.71e-06,129.9,150.02451815,360 ng/ml,Low Risk
43.24,764000.0,8.71e-06,133.1,41.59476024,240 ng/ml,Low Risk
48.87,1331678.0,8.71e-06,145.1,103.61458588,240 ng/ml,Low Risk
51.18,2111232.0,8.71e-06,230.2,129.69783563,300 ng/ml,Low Risk
48.04,1213949.0,8.71e-06,104.2,100.04710989,360 ng/ml,Low Risk
49.02,1086365.0,8.71e-06,124.8,184.306769,150 ng/ml,Low Risk
36.64,764000.0,8.71e-06,192.7,109.10270321,150 ng/ml,Low Risk
43.57,2739974.0,8.71e-06,188.8,40.76242887,360 ng/ml,Low Risk
38.82,764000.0,8.71e-06,452.7,107.8959596,180 ng/ml,Low Risk
45.54,764000.0,8.71e-06,233.3,53.4452446,180 ng/ml,Low Risk
32.13,1467267.0,8.71e-06,169.2,86.9817128,106 ng/ml,Low Risk
